doi,url
10.1007/s12519-020-00344-6,https://link.springer.com/content/pdf/10.1007/s12519-020-00344-6.pdf
10.1007/s12519-020-00345-5,https://link.springer.com/content/pdf/10.1007/s12519-020-00345-5.pdf
10.1007/s12519-020-00346-4,https://link.springer.com/content/pdf/10.1007/s12519-020-00346-4.pdf
10.1007/s12519-020-00347-3,https://link.springer.com/content/pdf/10.1007/s12519-020-00347-3.pdf
10.1007/s12630-020-01591-x,https://link.springer.com/content/pdf/10.1007/s12630-020-01591-x.pdf
10.1007/s12630-020-01617-4,https://link.springer.com/content/pdf/10.1007/s12630-020-01617-4.pdf
10.1007/s13337-020-00571-5,https://link.springer.com/content/pdf/10.1007/s13337-020-00571-5.pdf
10.1007/s15006-020-0080-0,
10.1007/s15010-020-01401-y,https://link.springer.com/content/pdf/10.1007/s15010-020-01401-y.pdf
10.1007/s40267-020-00717-x,https://link.springer.com/content/pdf/10.1007/s40267-020-00717-x.pdf
10.1007/s40475-020-00201-6,https://link.springer.com/content/pdf/10.1007/s40475-020-00201-6.pdf
10.1016/j.accpm.2020.02.002,
10.1016/j.accpm.2020.03.001,
10.1016/j.acra.2020.02.003,http://www.academicradiology.org/article/S1076633220300891/pdf
10.1016/j.ajic.2005.12.006,
10.1016/j.ajic.2019.06.023,http://www.ajicjournal.org/article/S0196655319306546/pdf
10.1016/j.ajog.2020.02.017,http://www.ajog.org/article/S0002937820301976/pdf
10.1016/j.ajp.2020.101989,
10.1016/j.ajp.2020.101990,
10.1016/j.antiviral.2005.10.005,
10.1016/j.antiviral.2020.104706,
10.1016/j.antiviral.2020.104742,
10.1016/j.antiviral.2020.104762,
10.1016/j.bios.2020.112041,
10.1016/j.bja.2020.02.008,http://bjanaesthesia.org/article/S0007091220300982/pdf
10.1016/j.bsheal.2020.01.001,
10.1016/j.cca.2020.03.004,
10.1016/j.cca.2020.03.009,
10.1016/j.cell.2020.02.027,http://www.cell.com/article/S0092867420301719/pdf
10.1016/j.cell.2020.02.052,http://www.cell.com/article/S0092867420302294/pdf
10.1016/j.chest.2020.02.014,http://journal.chestnet.org/article/S0012369220303238/pdf
10.1016/j.chom.2020.02.001,http://www.cell.com/article/S193131282030072X/pdf
10.1016/j.clinimag.2020.02.008,
10.1016/j.cmi.2020.02.005,http://www.clinicalmicrobiologyandinfection.com/article/S1198743X20300847/pdf
10.1016/j.cmi.2020.02.011,http://www.clinicalmicrobiologyandinfection.com/article/S1198743X20300914/pdf
10.1016/j.compbiomed.2020.103670,
10.1016/j.cortex.2016.02.016,
10.1016/j.ctcp.2020.101131,
10.1016/j.ctcp.2020.101132,
10.1016/j.drudis.2020.01.015,
10.1016/j.ejps.2020.105290,
10.1016/j.hlpt.2020.02.001,
10.1016/j.iccn.2020.102812,
10.1016/j.ijantimicag.2020.105923,
10.1016/j.ijantimicag.2020.105924,
10.1016/j.ijantimicag.2020.105932,
10.1016/j.ijantimicag.2020.105933,
10.1016/j.ijheh.2019.11.001,
10.1016/j.ijheh.2020.113490,
10.1016/j.ijid.2020.02.024,https://doi.org/10.1016/j.ijid.2020.02.024
10.1016/j.ijid.2020.02.025,https://doi.org/10.1016/j.ijid.2020.02.025
10.1016/j.ijid.2020.02.043,
10.1016/j.ijid.2020.02.049,
10.1016/j.ijid.2020.03.003,https://doi.org/10.1016/j.ijid.2020.03.003
10.1016/j.ijpharm.2020.119171,
10.1016/j.ijsu.2020.02.034,
10.1016/j.ijtb.2020.02.004,
10.1016/j.jaad.2020.02.030,
10.1016/j.jaad.2020.02.031,
10.1016/j.jacr.2020.02.008,
10.1016/j.jamda.2007.10.003,
10.1016/j.janxdis.2020.102196,
10.1016/j.jaut.2020.102433,
10.1016/j.jaut.2020.102434,
10.1016/j.jcv.2020.104305,
10.1016/j.jgar.2020.02.021,
10.1016/j.jgg.2020.01.003,
10.1016/j.jgg.2020.02.001,
10.1016/j.jhin.2020.01.010,http://www.journalofhospitalinfection.com/article/S0195670120300347/pdf
10.1016/j.jhin.2020.01.019,http://www.journalofhospitalinfection.com/article/S0195670120300438/pdf
10.1016/j.jhin.2020.01.022,http://www.journalofhospitalinfection.com/article/S0195670120300463/pdf
10.1016/j.jhin.2020.02.002,http://www.journalofhospitalinfection.com/article/S0195670120300487/pdf
10.1016/j.jhin.2020.02.005,http://www.journalofhospitalinfection.com/article/S0195670120300517/pdf
10.1016/j.jhin.2020.02.010,http://www.journalofhospitalinfection.com/article/S019567012030058X/pdf
10.1016/j.jhin.2020.02.013,http://www.journalofhospitalinfection.com/article/S0195670120300864/pdf
10.1016/j.jhin.2020.02.016,http://www.journalofhospitalinfection.com/article/S0195670120300906/pdf
10.1016/j.jhin.2020.02.018,http://www.journalofhospitalinfection.com/article/S019567012030092X/pdf
10.1016/j.jhin.2020.02.020,http://www.journalofhospitalinfection.com/article/S0195670120300967/pdf
10.1016/j.jhin.2020.02.021,http://www.journalofhospitalinfection.com/article/S0195670120300979/pdf
10.1016/j.jhin.2020.02.022,http://www.journalofhospitalinfection.com/article/S0195670120300980/pdf
10.1016/j.jhin.2020.02.023,http://www.journalofhospitalinfection.com/article/S0195670120300992/pdf
10.1016/j.jhin.2020.03.001,http://www.journalofhospitalinfection.com/article/S0195670120301006/pdf
10.1016/j.jhin.2020.03.002,http://www.journalofhospitalinfection.com/article/S0195670120301018/pdf
10.1016/j.jhin.2020.03.003,http://www.journalofhospitalinfection.com/article/S019567012030102X/pdf
10.1016/j.jinf.2020.01.014,http://www.journalofinfection.com/article/S0163445320300384/pdf
10.1016/j.jinf.2020.01.016,http://www.journalofinfection.com/article/S0163445320300542/pdf
10.1016/j.jinf.2020.01.017,http://www.journalofinfection.com/article/S0163445320300578/pdf
10.1016/j.jinf.2020.02.001,http://www.journalofinfection.com/article/S0163445320300839/pdf
10.1016/j.jinf.2020.02.002,http://www.journalofinfection.com/article/S0163445320300840/pdf
10.1016/j.jinf.2020.02.008,http://www.journalofinfection.com/article/S0163445320300943/pdf
10.1016/j.jinf.2020.02.010,http://www.journalofinfection.com/article/S0163445320300876/pdf
10.1016/j.jinf.2020.02.011,http://www.journalofinfection.com/article/S0163445320300827/pdf
10.1016/j.jinf.2020.02.013,http://www.journalofinfection.com/article/S0163445320300906/pdf
10.1016/j.jinf.2020.02.014,http://www.journalofinfection.com/article/S0163445320300955/pdf
10.1016/j.jinf.2020.02.016,http://www.journalofinfection.com/article/S0163445320300992/pdf
10.1016/j.jinf.2020.02.018,http://www.journalofinfection.com/article/S0163445320301018/pdf
10.1016/j.jinf.2020.02.019,http://www.journalofinfection.com/article/S0163445320300980/pdf
10.1016/j.jinf.2020.02.020,
10.1016/j.jinf.2020.02.022,http://www.journalofinfection.com/article/S0163445320301043/pdf
10.1016/j.jinf.2020.02.024,http://www.journalofinfection.com/article/S0163445320301055/pdf
10.1016/j.jinf.2020.02.025,http://www.journalofinfection.com/article/S0163445320301067/pdf
10.1016/j.jinf.2020.02.027,http://www.journalofinfection.com/article/S0163445320301080/pdf
10.1016/j.jinf.2020.02.028,http://www.journalofinfection.com/article/S0163445320301092/pdf
10.1016/j.jinf.2020.02.029,http://www.journalofinfection.com/article/S0163445320301109/pdf
10.1016/j.jinf.2020.02.031,http://www.journalofinfection.com/article/S0163445320301110/pdf
10.1016/j.joim.2020.02.004,
10.1016/j.jpha.2020.03.001,
10.1016/j.jpha.2020.03.004,
10.1016/j.jpra.2018.04.003,
10.1016/j.jtho.2020.02.010,http://www.jto.org/article/S1556086420301325/pdf
10.1016/j.jtho.2020.02.024,https://doi.org/10.1016/j.jtho.2020.02.024
10.1016/j.jtho.2020.02.025,https://doi.org/10.1016/j.jtho.2020.02.025
10.1016/j.jvs.2010.08.027,http://www.jvascsurg.org/article/S0741521410019245/pdf
10.1016/j.kint.2020.03.001,http://www.kidney-international.org/article/S0085253820302519/pdf
10.1016/j.lfs.2020.117477,
10.1016/j.mayocp.2020.02.003,
10.1016/j.medcli.2020.02.002,
10.1016/j.meegid.2020.104211,
10.1016/j.meegid.2020.104212,
10.1016/j.meegid.2020.104260,
10.1016/j.micinf.2020.01.003,
10.1016/j.micinf.2020.02.002,
10.1016/j.micinf.2020.02.004,
10.1016/j.micinf.2020.02.006,
10.1016/j.midw.2020.102668,
10.1016/j.molimm.2020.02.001,
10.1016/j.nwh.2020.02.002,http://nwhjournal.org/article/S1751485120300428/pdf
10.1016/j.pcad.2020.02.007,
10.1016/j.phrs.2020.104743,
10.1016/j.prevetmed.2015.10.018,
10.1016/j.psychres.2020.112895,
10.1016/j.psychres.2020.112902,
10.1016/j.psychres.2020.112903,
10.1016/j.puhe.2020.02.001,
10.1016/j.pulmoe.2020.02.010,
10.1016/j.radcr.2019.03.016,
10.1016/j.rce.2020.01.001,
10.1016/j.rmed.2019.02.021,http://www.resmedjournal.com/article/S0954611119300757/pdf
10.1016/j.sapharm.2020.02.003,
10.1016/j.scib.2020.02.005,http://engine.scichina.com/doi/pdf/C98F7772868D4042A913DDA357C7A7B3
10.1016/j.scib.2020.02.025,
10.1016/j.socscimed.2020.112851,
10.1016/j.talanta.2020.120865,
10.1016/j.tim.2020.02.001,
10.1016/j.tmaid.2020.101566,
10.1016/j.tmaid.2020.101567,
10.1016/j.tmaid.2020.101568,
10.1016/j.tmaid.2020.101571,
10.1016/j.tmaid.2020.101572,
10.1016/j.tmaid.2020.101574,
10.1016/j.tmaid.2020.101575,
10.1016/j.tmaid.2020.101577,
10.1016/j.tmaid.2020.101578,
10.1016/j.tmaid.2020.101604,
10.1016/j.tmaid.2020.101606,
10.1016/j.tmaid.2020.101607,
10.1016/j.tmaid.2020.101608,
10.1016/j.tmaid.2020.101613,
10.1016/j.tmaid.2020.101615,
10.1016/J.TMAID.2020.101619,
10.1016/j.tmrv.2020.02.003,
10.1016/j.tmrv.2020.02.004,
10.1016/j.vaccine.2020.02.039,
10.1016/j.vetmic.2020.108604,
10.1016/j.virusres.2019.197843,
10.1016/j.virusres.2020.197869,
10.1016/S0140-6736(03)13412-5,
10.1016/S0140-6736(07)60497-8,
10.1016/S0140-6736(19)33221-0,http://www.thelancet.com/article/S0140673619332210/pdf
10.1016/S0140-6736(20)30069-6,http://www.thelancet.com/article/S0140673620300696/pdf
10.1016/S0140-6736(20)30154-9,http://www.thelancet.com/article/S0140673620301549/pdf
10.1016/S0140-6736(20)30183-5,http://www.thelancet.com/article/S0140673620301835/pdf
10.1016/S0140-6736(20)30184-7,http://www.thelancet.com/article/S0140673620301847/pdf
10.1016/S0140-6736(20)30186-0,http://www.thelancet.com/article/S0140673620301860/pdf
10.1016/S0140-6736(20)30211-7,http://www.thelancet.com/article/S0140673620302117/pdf
10.1016/S0140-6736(20)30212-9,http://www.thelancet.com/article/S0140673620302129/pdf
10.1016/S0140-6736(20)30250-6,http://www.thelancet.com/article/S0140673620302506/pdf
10.1016/S0140-6736(20)30251-8,http://www.thelancet.com/article/S0140673620302518/pdf
10.1016/s0140-6736(20)30252-x,http://www.thelancet.com/article/S014067362030252X/pdf
10.1016/S0140-6736(20)30260-9,http://www.thelancet.com/article/S0140673620302609/pdf
10.1016/S0140-6736(20)30292-0,http://www.thelancet.com/article/S0140673620302920/pdf
10.1016/S0140-6736(20)30299-3,http://www.thelancet.com/article/S0140673620302993/pdf
10.1016/S0140-6736(20)30300-7,http://www.thelancet.com/article/S0140673620303007/pdf
10.1016/S0140-6736(20)30302-0,http://www.thelancet.com/article/S0140673620303020/pdf
10.1016/S0140-6736(20)30304-4,http://www.thelancet.com/article/S0140673620303044/pdf
10.1016/S0140-6736(20)30305-6,http://www.thelancet.com/article/S0140673620303056/pdf
10.1016/S0140-6736(20)30308-1,http://www.thelancet.com/article/S0140673620303081/pdf
10.1016/S0140-6736(20)30309-3,http://www.thelancet.com/article/S0140673620303093/pdf
10.1016/S0140-6736(20)30311-1,
10.1016/S0140-6736(20)30313-5,http://www.thelancet.com/article/S0140673620303135/pdf
10.1016/S0140-6736(20)30317-2,http://www.thelancet.com/article/S0140673620303172/pdf
10.1016/S0140-6736(20)30350-0,http://www.thelancet.com/article/S0140673620303500/pdf
10.1016/S0140-6736(20)30355-X,http://www.thelancet.com/article/S014067362030355X/pdf
10.1016/S0140-6736(20)30356-1,http://www.thelancet.com/article/S0140673620303561/pdf
10.1016/S0140-6736(20)30357-3,http://www.thelancet.com/article/S0140673620303573/pdf
10.1016/S0140-6736(20)30358-5,http://www.thelancet.com/article/S0140673620303585/pdf
10.1016/S0140-6736(20)30359-7,http://www.thelancet.com/article/S0140673620303597/pdf
10.1016/S0140-6736(20)30360-3,http://www.thelancet.com/article/S0140673620303603/pdf
10.1016/S0140-6736(20)30361-5,http://www.thelancet.com/article/S0140673620303615/pdf
10.1016/S0140-6736(20)30363-9,http://www.thelancet.com/article/S0140673620303639/pdf
10.1016/S0140-6736(20)30365-2,http://www.thelancet.com/article/S0140673620303652/pdf
10.1016/S0140-6736(20)30370-6,http://www.thelancet.com/article/S0140673620303706/pdf
10.1016/S0140-6736(20)30371-8,http://www.thelancet.com/article/S0140673620303718/pdf
10.1016/S0140-6736(20)30373-1,http://www.thelancet.com/article/S0140673620303731/pdf
10.1016/s0140-6736(20)30374-3,http://www.thelancet.com/article/S0140673620303743/pdf
10.1016/S0140-6736(20)30375-5,http://www.thelancet.com/article/S0140673620303755/pdf
10.1016/S0140-6736(20)30379-2,http://www.thelancet.com/article/S0140673620303792/pdf
10.1016/S0140-6736(20)30405-0,http://www.thelancet.com/article/S0140673620304050/pdf
10.1016/S0140-6736(20)30411-6,http://www.thelancet.com/article/S0140673620304116/pdf
10.1016/S0140-6736(20)30418-9,http://www.thelancet.com/article/S0140673620304189/pdf
10.1016/S0140-6736(20)30420-7,http://www.thelancet.com/article/S0140673620304207/pdf
10.1016/S0140-6736(20)30421-9,http://www.thelancet.com/article/S0140673620304219/pdf
10.1016/S0140-6736(20)30427-X,http://www.thelancet.com/article/S014067362030427X/pdf
10.1016/S0140-6736(20)30459-1,http://www.thelancet.com/article/S0140673620304591/pdf
10.1016/S0140-6736(20)30460-8,http://www.thelancet.com/article/S0140673620304608/pdf
10.1016/S0140-6736(20)30461-X,http://www.thelancet.com/article/S014067362030461X/pdf
10.1016/S0140-6736(20)30462-1,http://www.thelancet.com/article/S0140673620304621/pdf
10.1016/S0140-6736(20)30463-3,http://www.thelancet.com/article/S0140673620304633/pdf
10.1016/S0140-6736(20)30464-5,http://www.thelancet.com/article/S0140673620304645/pdf
10.1016/S0140-6736(20)30466-9,http://www.thelancet.com/article/S0140673620304669/pdf
10.1016/S0140-6736(20)30468-2,http://www.thelancet.com/article/S0140673620304682/pdf
10.1016/S0140-6736(20)30493-1,http://www.thelancet.com/article/S0140673620304931/pdf
10.1016/S0140-6736(20)30520-1,http://www.thelancet.com/article/S0140673620305201/pdf
10.1016/S0140-6736(20)30521-3,http://www.thelancet.com/article/S0140673620305213/pdf
10.1016/S0140-6736(20)30522-5,http://www.thelancet.com/article/S0140673620305225/pdf
10.1016/S0140-6736(20)30526-2,http://www.thelancet.com/article/S0140673620305262/pdf
10.1016/S0140-6736(20)30547-X,http://www.thelancet.com/article/S014067362030547X/pdf
10.1016/S0140-6736(20)30551-1,http://www.thelancet.com/article/S0140673620305511/pdf
10.1016/S0140-6736(20)30557-2,http://www.thelancet.com/article/S0140673620305572/pdf
10.1016/S0262-4079(20)30188-3,
10.1016/S0262-4079(20)30236-0,
10.1016/S0262-4079(20)30278-5,
10.1016/S0262-4079(20)30281-5,
10.1016/S0262-4079(20)30375-4,
10.1016/S0262-4079(20)30376-6,
10.1016/S0262-4079(20)30377-8,
10.1016/S0262-4079(20)30378-X,
10.1016/S0262-4079(20)30402-4,
10.1016/S0262-4079(20)30472-3,
10.1016/S0262-4079(20)30473-5,
10.1016/S0262-4079(20)30476-0,
10.1016/S0262-4079(20)30477-2,
10.1016/s0618-8278(19)30533-x,
10.1016/S1470-2045(20)30096-6,http://www.thelancet.com/article/S1470204520300966/pdf
10.1016/S1470-2045(20)30149-2,http://www.thelancet.com/article/S1470204520301492/pdf
10.1016/S1470-2045(20)30150-9,http://www.thelancet.com/article/S1470204520301509/pdf
10.1016/S1473-3099(20)30063-3,http://www.thelancet.com/article/S1473309920300633/pdf
10.1016/S1473-3099(20)30067-0,http://www.thelancet.com/article/S1473309920300670/pdf
10.1016/S1473-3099(20)30068-2,http://www.thelancet.com/article/S1473309920300682/pdf
10.1016/S1473-3099(20)30071-2,http://www.thelancet.com/article/S1473309920300712/pdf
10.1016/S1473-3099(20)30072-4,http://www.thelancet.com/article/S1473309920300724/pdf
10.1016/S1473-3099(20)30076-1,http://www.thelancet.com/article/S1473309920300761/pdf
10.1016/S1473-3099(20)30086-4,http://www.thelancet.com/article/S1473309920300864/pdf
10.1016/S1473-3099(20)30110-9,http://www.thelancet.com/article/S1473309920301109/pdf
10.1016/S1473-3099(20)30111-0,http://www.thelancet.com/article/S1473309920301110/pdf
10.1016/S1473-3099(20)30113-4,http://www.thelancet.com/article/S1473309920301134/pdf
10.1016/S1473-3099(20)30114-6,http://www.thelancet.com/article/S1473309920301146/pdf
10.1016/S1473-3099(20)30119-5,http://www.thelancet.com/article/S1473309920301195/pdf
10.1016/S1473-3099(20)30120-1,http://www.thelancet.com/article/S1473309920301201/pdf
10.1016/S1473-3099(20)30128-6,http://www.thelancet.com/article/S1473309920301286/pdf
10.1016/S1473-3099(20)30129-8,http://www.thelancet.com/article/S1473309920301298/pdf
10.1016/S1473-3099(20)30132-8,http://www.thelancet.com/article/S1473309920301328/pdf
10.1016/S1473-3099(20)30134-1,http://www.thelancet.com/article/S1473309920301341/pdf
10.1016/S1473-3099(20)30141-9,http://www.thelancet.com/article/S1473309920301419/pdf
10.1016/S1473-3099(20)30147-X,http://www.thelancet.com/article/S147330992030147X/pdf
10.1016/S1473-3099(20)30152-3,http://www.thelancet.com/article/S1473309920301523/pdf
10.1016/S1473-3099(20)30157-2,http://www.thelancet.com/article/S1473309920301572/pdf
10.1016/S1473-3099(20)30158-4,http://www.thelancet.com/article/S1473309920301584/pdf
10.1016/S1473-3099(20)30159-6,http://www.thelancet.com/article/S1473309920301596/pdf
10.1016/S2213-2600(19)30417-5,
10.1016/S2213-2600(20)30056-4,http://www.thelancet.com/article/S2213260020300564/pdf
10.1016/S2213-2600(20)30060-6,http://www.thelancet.com/article/S2213260020300606/pdf
10.1016/S2213-2600(20)30064-3,http://www.thelancet.com/article/S2213260020300643/pdf
10.1016/S2213-2600(20)30066-7,http://www.thelancet.com/article/S2213260020300667/pdf
10.1016/S2213-2600(20)30070-9,http://www.thelancet.com/article/S2213260020300709/pdf
10.1016/S2213-2600(20)30071-0,http://www.thelancet.com/article/S2213260020300710/pdf
10.1016/S2213-2600(20)30076-X,http://www.thelancet.com/article/S221326002030076X/pdf
10.1016/S2213-2600(20)30079-5,http://www.thelancet.com/article/S2213260020300795/pdf
10.1016/S2213-2600(20)30082-5,http://www.thelancet.com/article/S2213260020300825/pdf
10.1016/S2213-2600(20)30084-9,http://www.thelancet.com/article/S2213260020300849/pdf
10.1016/S2213-2600(20)30085-0,http://www.thelancet.com/article/S2213260020300850/pdf
10.1016/S2213-2600(20)30110-7,http://www.thelancet.com/article/S2213260020301107/pdf
10.1016/S2214-109X(20)30083-8,http://www.thelancet.com/article/S2214109X20300838/pdf
10.1016/S2215-0366(20)30046-8,http://www.thelancet.com/article/S2215036620300468/pdf
10.1016/S2215-0366(20)30047-X,http://www.thelancet.com/article/S221503662030047X/pdf
10.1016/S2215-0366(20)30073-0,http://www.thelancet.com/article/S2215036620300730/pdf
10.1016/S2215-0366(20)30076-6,http://www.thelancet.com/article/S2215036620300766/pdf
10.1016/S2215-0366(20)30077-8,http://www.thelancet.com/article/S2215036620300778/pdf
10.1016/S2215-0366(20)30078-X,http://www.thelancet.com/article/S221503662030078X/pdf
10.1016/S2215-0366(20)30079-1,http://www.thelancet.com/article/S2215036620300791/pdf
10.1016/S2352-4642(20)30040-7,http://www.thelancet.com/article/S2352464220300407/pdf
10.1016/S2352-4642(20)30072-9,http://www.thelancet.com/article/S2352464220300729/pdf
10.1016/S2352-4642(20)30073-0,http://www.thelancet.com/article/S2352464220300730/pdf
10.1016/S2468-1253(20)30048-0,http://www.thelancet.com/article/S2468125320300480/pdf
10.1016/S2468-1253(20)30057-1,http://www.thelancet.com/article/S2468125320300571/pdf
10.1017/ice.2020.55,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/30C0DD6B5CF6E79D4D1A499E95BB0C6A/S0899823X20000550a.pdf/div-class-title-novel-coronavirus-and-hospital-infection-prevention-preparing-for-the-impromptu-speech-div.pdf
10.1017/ice.2020.58,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/52513ACC56587859F9C601DC747EB6EC/S0899823X20000586a.pdf/div-class-title-escalating-infection-control-response-to-the-rapidly-evolving-epidemiology-of-the-coronavirus-disease-2019-covid-19-due-to-sars-cov-2-in-hong-kong-div.pdf
10.1017/ice.2020.60,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/03DEB8D3BF68A674ADAB3FC4EF245E40/S0899823X20000604a.pdf/div-class-title-protecting-chinese-healthcare-workers-while-combating-the-2019-novel-coronavirus-div.pdf
10.1017/ice.2020.62,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/17FC89BD070E528F33044D9488414BF3/S0899823X20000628a.pdf/div-class-title-the-novel-coronavirus-covid-19-infection-in-hangzhou-an-experience-to-share-div.pdf
10.1017/ice.2020.64,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D99B2708BAD5983D223E356BA5213D7C/S0899823X20000641a.pdf/div-class-title-the-time-varying-serial-interval-of-the-coronavirus-disease-covid-19-and-its-gender-specific-difference-a-data-driven-analysis-using-public-surveillance-data-in-hong-kong-and-shenzhen-china-from-january-10-to-february-15-2020-div.pdf
